Gene_ID	Trifoliate	Leaves	Roots
Glysoja.07G017278	0.626661	0.356708	0.202459
Glysoja.07G017280	0.457553	0.476491	0.446625
Glysoja.07G017281	0.292685	0.334211	0.262761
Glysoja.07G017289	0.413771	0	0.446136
Glysoja.07G017293	0.395538	0.098428	0.359505
Glysoja.07G017301	0	0.096736	0
Glysoja.07G017302	0.310875	0.071089	0.219881
Glysoja.07G017303	0	0	0
Glysoja.07G017304	0.151025	0	0
Glysoja.07G017307	0	0	0
Glysoja.07G017316	0	0	0
Glysoja.07G017317	0	0	0
Glysoja.07G017325	0	0.035142	0.748893
Glysoja.07G017330	0.70247	0.221442	0.031632
Glysoja.07G017331	0.637388	0.933788	0.856967
Glysoja.07G017332	0	0	0
Glysoja.07G017338	0	0	0
Glysoja.07G017346	0	0	0.095678
Glysoja.07G017352	0.070172	0	0
Glysoja.07G017356	0.121406	0	0.062797
Glysoja.07G017357	0	0	0
Glysoja.07G017359	0.984035	0	0.943294
Glysoja.07G017362	0	0.037958	0.112929
Glysoja.07G017363	0	0.033052	0.224721
Glysoja.07G017364	0	0.251237	0
Glysoja.07G017365	0	0	0.264003
Glysoja.07G017366	0.031486	0.289498	0.255152
Glysoja.07G017367	0	0	0
Glysoja.07G017368	0.365991	0.407802	0.969505
Glysoja.07G017369	0.485886	0.985266	0.48555
Glysoja.07G017370	0	0	0
Glysoja.07G017371	0.164675	0.883789	0.587525
Glysoja.07G017373	0	0	0
Glysoja.07G017374	0	0.071276	0
Glysoja.07G017375	0	0.055591	0
Glysoja.07G017376	0.103272	0.169597	0
Glysoja.07G017377	0	0.03669	0.307319
Glysoja.07G017378	0	0	1.062892
Glysoja.07G017379	0	0	0
Glysoja.07G017384	0	0.129798	0
Glysoja.07G017385	0.279169	0.765924	0.078588
Glysoja.07G017386	0.202551	0.433739	0.630777
Glysoja.07G017389	0.125024	0	0
Glysoja.07G017393	0.424481	0.383816	0.103201
Glysoja.07G017394	0.330924	0.208934	0.312867
Glysoja.07G017395	0	0	0.167627
Glysoja.07G017396	0.174869	0.467814	0.585637
Glysoja.07G017399	0	0	0
Glysoja.07G017403	0.294877	0.291972	0.250725
Glysoja.07G017404	0	0	0
Glysoja.07G017405	0	0	0
Glysoja.07G017406	0	0	0
Glysoja.07G017407	0	0	0
Glysoja.07G017410	0.139154	0	0
Glysoja.07G017411	0	0	0
Glysoja.07G017412	0	0	0
Glysoja.07G017413	0	0	0
Glysoja.07G017416	0	0	0
Glysoja.07G017424	0	0	0
Glysoja.07G017425	0	0	0
Glysoja.07G017427	0.25854	0	0
Glysoja.07G017428	0	0	0
Glysoja.07G017431	0.557249	0	0.394466
Glysoja.07G017433	0	0	0
Glysoja.07G017434	0.554097	0	0.506103
Glysoja.07G017437	0.355172	0.323639	0.257951
Glysoja.07G017441	0.659119	0.184901	0.441648
Glysoja.07G017442	0	0	0.288023
Glysoja.07G017443	0.711683	0.460613	0.623866
Glysoja.07G017457	0	0	0.18874
Glysoja.07G017464	0	0	0
Glysoja.07G017467	0.681515	0.431639	0.908663
Glysoja.07G017470	0	0	0
Glysoja.07G017471	0.244216	0.158781	0.808019
Glysoja.07G017473	0	0	0
Glysoja.07G017475	0	0	0
Glysoja.07G017479	0	0	0
Glysoja.07G017483	0	0.072289	0.510389
Glysoja.07G017487	0.115403	0.362979	0.24623
Glysoja.07G017488	0	0	0
Glysoja.07G017490	0.025848	0	0
Glysoja.07G017492	0.407208	0.787979	0.882516
Glysoja.07G017500	0	0	0.12653
Glysoja.07G017501	0	0	0
Glysoja.07G017507	0	0	0.027927
Glysoja.07G017508	0	0	0
Glysoja.07G017511	0	0	0
Glysoja.07G017513	0.374364	0	0
Glysoja.07G017517	0	0	0
Glysoja.07G017519	0.371497	0.052754	0.049397
Glysoja.07G017520	0	0	0
Glysoja.07G017523	0	0	0
Glysoja.07G017525	0.435287	0.201024	0.400491
Glysoja.07G017526	0	0	0
Glysoja.07G017528	0.45461	0	0
Glysoja.07G017529	0	0	0
Glysoja.07G017530	0	0	0
Glysoja.07G017532	0	0	0
Glysoja.07G017537	0	0	0
Glysoja.07G017540	0	0	0
Glysoja.07G017541	0	0	0
Glysoja.07G017544	0.404214	0.269919	0.148997
Glysoja.07G017545	0	0	0
Glysoja.07G017546	0	0	0
Glysoja.07G017550	0	0	0
Glysoja.07G017551	0	0	0
Glysoja.07G017552	0	0	0
Glysoja.07G017554	0.223298	0.408711	0.667421
Glysoja.07G017555	0	0	0
Glysoja.07G017556	0	0	0
Glysoja.07G017557	0	0	0
Glysoja.07G017558	0	0	0
Glysoja.07G017559	0.244417	0.268863	0.593635
Glysoja.07G017560	0.071175	0.11871	0.09255
Glysoja.07G017561	0	0	0
Glysoja.07G017562	0	0	0
Glysoja.07G017563	0	0	0
Glysoja.07G017564	0	0	0
Glysoja.07G017565	0	0	0
Glysoja.07G017566	0	0	0
Glysoja.07G017567	0	0	0
Glysoja.07G017568	0.099718	0	0
Glysoja.07G017569	0	0	0
Glysoja.07G017571	0	0	0
Glysoja.07G017573	0	0	0
Glysoja.07G017575	0	0	0
Glysoja.07G017577	0	0	0
Glysoja.07G017578	0	0	0
Glysoja.07G017579	0	0	0
Glysoja.07G017580	0.073902	0	0
Glysoja.07G017581	0	0	0
Glysoja.07G017582	0.206543	0	0
Glysoja.07G017583	0	0	0
Glysoja.07G017584	0.041319	0.140108	0
Glysoja.07G017587	0.856321	0.084655	0.348546
Glysoja.07G017590	0	0	0
Glysoja.07G017591	0.233126	0	0
Glysoja.07G017592	0	0	0
Glysoja.07G017594	0	0	0
Glysoja.07G017595	0	0	0
Glysoja.07G017596	0	0	0
Glysoja.07G017600	0	0	0
Glysoja.07G017603	0.483618	0.553471	0.651793
Glysoja.07G017605	0	0	0
Glysoja.07G017606	0	0.022217	0.189097
Glysoja.07G017608	0	0	0
Glysoja.07G017617	0	0	0.919602
Glysoja.07G017621	0.600002	0.264529	0.415542
Glysoja.07G017622	0	0	0
Glysoja.07G017628	0	0	0
Glysoja.07G017629	0	0	0
Glysoja.07G017630	0	0	0
Glysoja.07G017631	0.525852	0	0.299048
Glysoja.07G017634	0.138567	0.287809	0.357412
Glysoja.07G017635	0	0	0
Glysoja.07G017637	0.145772	0.396439	0.775694
Glysoja.07G017641	0	0	0
Glysoja.07G017642	0	0	0
Glysoja.07G017643	0	0	0
Glysoja.07G017644	0	0	0
Glysoja.07G017645	0	0	0
Glysoja.07G017648	0.020366	0.337529	0.329637
Glysoja.07G017652	0	0	0
Glysoja.07G017654	0.54922	0.309021	0.38642
Glysoja.07G017655	0.288981	0.457023	0.227626
Glysoja.07G017656	0	0	0
Glysoja.07G017657	0.034974	0.071795	0.964564
Glysoja.07G017659	0	0	0
Glysoja.07G017660	0	0.33136	0
Glysoja.07G017663	0	0	0
Glysoja.07G017664	0.051153	0.106247	0.211671
Glysoja.07G017667	0	0	0
Glysoja.07G017668	0	0	0
Glysoja.07G017672	0	0	0.322911
Glysoja.07G017675	0	0	0
Glysoja.07G017676	0	0	0
Glysoja.07G017678	0.114902	0	0.517812
Glysoja.07G017688	0	0	0
Glysoja.07G017692	0.241901	0.306743	0.955417
Glysoja.07G017694	0	0	0
Glysoja.07G017695	0	0	0
Glysoja.07G017696	0	0	0
Glysoja.07G017697	0	0	0
Glysoja.07G017700	0	0	0
Glysoja.07G017702	0.29551	0	0
Glysoja.07G017705	0.249263	0.225859	0.335864
Glysoja.07G017708	0	0	0
Glysoja.07G017711	0	0	0.73508
Glysoja.07G017722	0.377426	0.755157	0.94429
Glysoja.07G017725	0.438905	0.448493	0.456752
Glysoja.07G017730	0	0	0
Glysoja.07G017734	0	0	0
Glysoja.07G017736	0	0	0.029389
Glysoja.07G017739	0	0	0
Glysoja.07G017742	0.113238	0.034323	0.216633
Glysoja.07G017743	0	0	0.726483
Glysoja.07G017752	0	0	0
Glysoja.07G017754	0.54816	0.328667	0
Glysoja.07G017755	0.254159	0.16836	0.764808
Glysoja.07G017758	0	0	0
Glysoja.07G017759	0.220592	0.237239	0.162357
Glysoja.07G017762	0	0	0
Glysoja.07G017767	0	0	0
Glysoja.07G017768	0.144121	0.07408	0.221627
Glysoja.07G017773	0	0	0
Glysoja.07G017774	0	0	0
Glysoja.07G017776	0.679906	0.234051	0.345789
Glysoja.07G017780	0	0	0
Glysoja.07G017781	0	0	0
Glysoja.07G017784	0	0	0.086281
Glysoja.07G017786	0	0	0
Glysoja.07G017791	0	0	0
Glysoja.07G017792	0	0	0
Glysoja.07G017794	0.06208	0	0.54203
Glysoja.07G017798	0	0	0
Glysoja.07G017801	0	0	0.139641
Glysoja.07G017806	0	0	0
Glysoja.07G017807	0.113066	0	0.278591
Glysoja.07G017809	0.053597	0.055911	0.212503
Glysoja.07G017814	0	0	0
Glysoja.07G017822	0.211059	0.480378	0.922384
Glysoja.07G017823	0	0	0
Glysoja.07G017829	0.157958	0	0
Glysoja.07G017834	0	0	0
Glysoja.07G017835	0	0	0
Glysoja.07G017841	0	0	0
Glysoja.07G017842	0	0	0
Glysoja.07G017846	0	0	0
Glysoja.07G017850	0	0	0
Glysoja.07G017851	0	0	0
Glysoja.07G017852	0.097016	0.236028	0.016802
Glysoja.07G017853	0.076062	0.208511	0.104915
Glysoja.07G017858	0.429592	0.165909	0.095163
Glysoja.07G017864	0.537816	0.025176	0.209583
Glysoja.07G017866	0	0	0
Glysoja.07G017867	0	0	0
Glysoja.07G017868	0	0	0
Glysoja.07G017869	0.119816	0.19004	0
Glysoja.07G017870	0	0	0
Glysoja.07G017871	0	0	0
Glysoja.07G017874	0	0	0
Glysoja.07G017875	0	0	0
Glysoja.07G017877	0.146395	0.238522	0
Glysoja.07G017879	0	0	0
Glysoja.07G017881	0	0	0
Glysoja.07G017882	0	0	0
Glysoja.07G017888	0	0	0.108714
Glysoja.07G017889	0	0	0
Glysoja.07G017891	0.239168	0.151483	0.021577
Glysoja.07G017892	0	0	0
Glysoja.07G017893	0	0	0
Glysoja.07G017895	0	0	0
Glysoja.07G017896	0	0	0
Glysoja.07G017897	0	0	0
Glysoja.07G017900	0	0	0.478787
Glysoja.07G017904	0.289349	0.239359	0.403286
Glysoja.07G017909	0.232911	0.338635	0
Glysoja.07G017916	0.318791	0.681745	0.108483
Glysoja.07G017917	0	0	0
Glysoja.07G017920	0	0	0
Glysoja.07G017924	0	0.083387	0
Glysoja.07G017927	0.143533	0.162196	0.430409
Glysoja.07G017928	0.567611	0	0.048395
Glysoja.07G017931	0	0.185783	0.101312
Glysoja.07G017936	0	0	0
Glysoja.07G017937	0.110428	0	0.130131
Glysoja.07G017938	0	0.133551	0
Glysoja.07G017939	0	0	0.683438
Glysoja.07G017940	0	0	0
Glysoja.07G017946	0	0	0
Glysoja.07G017947	0.005991	0	0.051651
Glysoja.07G017948	0	0	0
Glysoja.07G017949	0	0	0
Glysoja.07G017950	0	0.042731	0
Glysoja.07G017958	0.601177	0.367611	0.552761
Glysoja.07G017959	0	0.080723	0.678124
Glysoja.07G017960	0	0	0
Glysoja.07G017963	0.718227	0.437456	1.00101
Glysoja.07G017967	0	0	0
Glysoja.07G017969	0	0	0
Glysoja.07G017973	0.05042	0	0.034773
Glysoja.07G017974	0	0	0
Glysoja.07G017975	0	0	0
Glysoja.07G017977	0	0	0
Glysoja.07G017978	0	0	0
Glysoja.07G017979	0.416034	0.401044	0.660777
Glysoja.07G017983	0	0	0
Glysoja.07G017984	0.746271	0.361761	0.993888
Glysoja.07G017985	0	0	0
Glysoja.07G017986	0.642537	0.243127	0.223498
Glysoja.07G017987	1.212977	1.229659	0.847779
Glysoja.07G017989	0	0	0
Glysoja.07G017993	0	0	0
Glysoja.07G017994	0	0	0
Glysoja.07G017995	0	0.075538	0
Glysoja.07G017996	0.686033	0.363698	0.780227
Glysoja.07G017997	0	0	0
Glysoja.07G017998	0	0	0
Glysoja.07G018001	0.117762	0.061067	0.337333
Glysoja.07G018003	0	0	0
Glysoja.07G018004	0	0	0
Glysoja.07G018005	0	0	0
Glysoja.07G018008	0.483013	0.298025	0.732278
Glysoja.07G018010	0	0	0
Glysoja.07G018011	0	0	0
Glysoja.07G018012	0	0	0
Glysoja.07G018013	0	0	0
Glysoja.07G018014	0	0	0
Glysoja.07G018015	0	0	0.214909
Glysoja.07G018016	0.094817	0.292901	0.346033
Glysoja.07G018018	0	0	0
Glysoja.07G018019	0	0	0
Glysoja.07G018020	0	0	0
Glysoja.07G018022	0.763235	0	0
Glysoja.07G018023	0.062306	0.079085	0
Glysoja.07G018024	0	0	0
Glysoja.07G018026	0	0	0
Glysoja.07G018027	0.880992	0.292887	0.671418
Glysoja.07G018029	0	0	0
Glysoja.07G018030	0	0	0.15629
Glysoja.07G018031	0	0	0
Glysoja.07G018034	0	0	0
Glysoja.07G018035	0.215347	0	0
Glysoja.07G018036	0.20621	0.125013	0.090541
Glysoja.07G018037	0	0	0
Glysoja.07G018038	0	0	0
Glysoja.07G018039	0	0	0
Glysoja.07G018040	0.095486	0	0.035279
Glysoja.07G018041	0	0	0
Glysoja.07G018042	0	0	0
Glysoja.07G018044	0	0	0
Glysoja.07G018046	0	0	0.295567
Glysoja.07G018050	0	0	0
Glysoja.07G018053	0	0	0
Glysoja.07G018054	0	0	0
Glysoja.07G018055	0	0	0
Glysoja.07G018056	0	0	0
Glysoja.07G018057	0	0	0
Glysoja.07G018058	0	0	0
Glysoja.07G018063	0	0	0
Glysoja.07G018066	0	0	0
Glysoja.07G018067	0.528858	0.173233	0.14707
Glysoja.07G018068	0	0	0
Glysoja.07G018069	0	0	0
Glysoja.07G018074	0	0	0
Glysoja.07G018075	0	0	0
Glysoja.07G018076	0	0	0
Glysoja.07G018077	0	0	0
Glysoja.07G018078	0	0	0
Glysoja.07G018079	0	0	0
Glysoja.07G018082	0	0	0
Glysoja.07G018083	0	0	0
Glysoja.07G018084	0	0	0.157372
Glysoja.07G018086	0.265479	0.502665	0.601493
Glysoja.07G018087	0	0	0
Glysoja.07G018089	0	0	0
Glysoja.07G018090	0	0	0
Glysoja.07G018091	0	0	0
Glysoja.07G018092	0	0	0
Glysoja.07G018093	0.605493	0.364816	0.540848
Glysoja.07G018094	0	0	0
Glysoja.07G018095	0	0	0
Glysoja.07G018096	0	0	0
Glysoja.07G018097	0	0	0
Glysoja.07G018098	0	0	0
Glysoja.07G018099	0	0	0
Glysoja.07G018100	0	0	0
Glysoja.07G018101	0	0	0
Glysoja.07G018102	0	0	0
Glysoja.07G018104	0	0	0
Glysoja.07G018105	0	0	0
Glysoja.07G018106	0.119856	0	0.522411
Glysoja.07G018107	0.125106	0	0
Glysoja.07G018108	0	0	0
Glysoja.07G018110	0	0	0
Glysoja.07G018111	0	0	0
Glysoja.07G018112	0.99465	0.950046	1.376094
Glysoja.07G018118	0.755011	0.552409	1.040948
Glysoja.07G018119	0	0	0
Glysoja.07G018121	0	0	0
Glysoja.07G018122	0	0	0.060236
Glysoja.07G018123	0	0	0
Glysoja.07G018124	0	0	0
Glysoja.07G018125	0	0	0
Glysoja.07G018128	0	0.172904	0.815816
Glysoja.07G018129	0.062198	0	0
Glysoja.07G018130	0	0	0
Glysoja.07G018131	0	0	0.060397
Glysoja.07G018132	0.145633	0	0.075454
Glysoja.07G018135	0	0	0.176944
Glysoja.07G018136	0.069462	0.037799	0.095726
Glysoja.07G018137	0	0	0
Glysoja.07G018139	0	0	0
Glysoja.07G018140	0	0	0
Glysoja.07G018141	0	0	0
Glysoja.07G018143	0.749823	0.419967	0.470524
Glysoja.07G018144	0	0	0
Glysoja.07G018145	0	0.179421	0
Glysoja.07G018146	0	0	0
Glysoja.07G018147	0	0	0
Glysoja.07G018148	0	0	0
Glysoja.07G018149	0	0	0
Glysoja.07G018152	0	0	0
Glysoja.07G018154	0.193756	0.164266	0.055032
Glysoja.07G018155	0	0	0
Glysoja.07G018156	0.077205	0.151579	0.37748
Glysoja.07G018157	0	0	0
Glysoja.07G018158	0	0	0.085976
Glysoja.07G018159	0	0	0
Glysoja.07G018160	0	0	0
Glysoja.07G018161	0	0	0
Glysoja.07G018165	0.100429	0.022767	0.157695
Glysoja.07G018166	0	0	0
Glysoja.07G018169	0	0	0
Glysoja.07G018170	0	0	0
Glysoja.07G018171	0	0	0
Glysoja.07G018172	0	0	0
Glysoja.07G018173	0	0	0
Glysoja.07G018175	0	0	0
Glysoja.07G018179	0	0	0
Glysoja.07G018180	0	0	0
Glysoja.07G018181	0	0	0
Glysoja.07G018183	0	0	0
Glysoja.07G018184	0	0	0
Glysoja.07G018185	0	0	0
Glysoja.07G018187	0	0	0
Glysoja.07G018188	0	0	0
Glysoja.07G018189	0	0	0
Glysoja.07G018190	0	0	0
Glysoja.07G018191	0	0	0
Glysoja.07G018192	0	0	0
Glysoja.07G018193	0	0	0
Glysoja.07G018194	0	0	0
Glysoja.07G018195	0	0	0
Glysoja.07G018197	0	0	0
Glysoja.07G018198	0	0	0
Glysoja.07G018200	0	0	0.089047
Glysoja.07G018201	0	0	0.338711
Glysoja.07G018202	0	0	0
Glysoja.07G018205	0	0	0
Glysoja.07G018206	0	0	0
Glysoja.07G018207	0	0	0
Glysoja.07G018208	0	0	0
Glysoja.07G018209	0	0	0
Glysoja.07G018210	0	0	0
Glysoja.07G018212	0	0	0
Glysoja.07G018213	0	0	0
Glysoja.07G018214	0	0	0
Glysoja.07G018215	0	0	0
Glysoja.07G018216	0	0	0
Glysoja.07G018219	0	0	0
Glysoja.07G018220	0	0	0
Glysoja.07G018222	0	0	0
Glysoja.07G018223	0	0	0
Glysoja.07G018224	0.103831	0.06932	0.245311
Glysoja.07G018227	0.833281	0.951396	0.788199
Glysoja.07G018228	0	0	0
Glysoja.07G018229	0	0	0
Glysoja.07G018230	0	0	0
Glysoja.07G018231	0	0	0
Glysoja.07G018232	0	0	0
Glysoja.07G018234	0	0	0
Glysoja.07G018235	0	0	0
Glysoja.07G018237	0	0	0
Glysoja.07G018238	0	0.599179	0.078055
Glysoja.07G018241	0	0	0
Glysoja.07G018242	0	0	0
Glysoja.07G018243	0	0	0
Glysoja.07G018244	0	0	0
Glysoja.07G018246	0	0	0
Glysoja.07G018248	0	0	0
Glysoja.07G018249	0.155589	0	0
Glysoja.07G018250	0.343983	0.324533	0.907824
Glysoja.07G018271	0.121361	0.025207	0
Glysoja.07G018272	0	0	0
Glysoja.07G018273	0	0	0
Glysoja.07G018275	0	0	0
Glysoja.07G018277	0	0	0
Glysoja.07G018278	0	0.046026	0.050237
Glysoja.07G018280	0.437109	0.22539	0.923677
Glysoja.07G018281	0	0	0
Glysoja.07G018290	0.814733	0.115929	0.260899
Glysoja.07G018291	0	0.20496	0.077111
Glysoja.07G018292	0	0	0.399797
Glysoja.07G018299	0.64604	0.27831	0.231748
Glysoja.07G018301	0.277134	0	0
Glysoja.07G018302	0	0	0
Glysoja.07G018303	0	0	0
Glysoja.07G018304	0	0	0
Glysoja.07G018308	0	0.213307	0.32345
Glysoja.07G018311	0	0	0
Glysoja.07G018315	0.464316	0.148446	0
Glysoja.07G018316	0	0	0
Glysoja.07G018319	0	0	0
Glysoja.07G018324	0	0	0
Glysoja.07G018325	0	0	0.091142
Glysoja.07G018326	0	0	0.209711
Glysoja.07G018327	0	0	0.634185
Glysoja.07G018330	0	0	0
Glysoja.07G018336	0	0	0
Glysoja.07G018340	0	0	0
Glysoja.07G018341	0	0	0
Glysoja.07G018345	0	0	0
Glysoja.07G018349	0	0	0
Glysoja.07G018351	0	0.052632	0.642415
Glysoja.07G018359	0.044354	0	0.121279
Glysoja.07G018360	0.072374	0	0
Glysoja.07G018361	0.432823	0.091053	0.448015
Glysoja.07G018362	0.264432	0.233348	0.05763
Glysoja.07G018365	0.417111	0.722779	0.815162
Glysoja.07G018367	0	0	0
Glysoja.07G018368	0	0	0
Glysoja.07G018369	0	0	0
Glysoja.07G018370	0	0	0.4684
Glysoja.07G018371	0	0	0
Glysoja.07G018373	0	0	0
Glysoja.07G018374	0.34082	0	0
Glysoja.07G018380	0.274886	0.288336	0.31924
Glysoja.07G018381	0.304077	0	0.169866
Glysoja.07G018384	0	0	0
Glysoja.07G018385	0	0	0
Glysoja.07G018387	0	0	0
Glysoja.07G018388	0	0	0
Glysoja.07G018389	0.984087	0.908352	1.378564
Glysoja.07G018390	0.054984	0.045916	0.02721
Glysoja.07G018394	0	0.021184	0
Glysoja.07G018414	0	0	0
Glysoja.07G018415	0	0	0
Glysoja.07G018416	0.111702	0	0.237273
Glysoja.07G018417	0	0	0.214769
Glysoja.07G018418	0.218936	0.152827	0.303562
Glysoja.07G018422	0	0	0
Glysoja.07G018423	0.113192	0.099372	0.266476
Glysoja.07G018429	0.075756	0.343545	0.541273
Glysoja.07G018432	0	0	0
Glysoja.07G018434	0	0	0
Glysoja.07G018435	0	0	0
Glysoja.07G018437	0.9041	0.400642	0.662636
Glysoja.07G018439	0	0	0
Glysoja.07G018443	0	0	0.070589
Glysoja.07G018447	0.00513	0.856206	0.43368
Glysoja.07G018448	0	0	0
Glysoja.07G018456	0	0	0
Glysoja.07G018457	0.151884	0.627243	0.746728
Glysoja.07G018459	0.093651	0.257195	0.634253
Glysoja.07G018462	0	0	0
Glysoja.07G018465	0	0	0.113244
Glysoja.07G018467	0	0	0
Glysoja.07G018470	0.304141	0.571399	0.290126
Glysoja.07G018472	0	0	0
Glysoja.07G018474	0	0.076298	0.74584
Glysoja.07G018475	0.608121	0.4971	0.779119
Glysoja.07G018476	0	0	0
Glysoja.07G018477	0	0	0
Glysoja.07G018480	0	0	0
Glysoja.07G018481	0	0	0
Glysoja.07G018486	0.0841	0	0.078017
Glysoja.07G018490	0	0.047633	0.354916
Glysoja.07G018491	0	0	0.424896
Glysoja.07G018494	0	0	0
Glysoja.07G018497	0.15812	0	0
Glysoja.07G018498	0	0	0
Glysoja.07G018502	0	0	0
Glysoja.07G018508	0	0	0
Glysoja.07G018512	0	0.180224	0.379858
Glysoja.07G018516	1.300515	1.184732	1.089985
Glysoja.07G018519	0.813477	0.536893	0.456653
Glysoja.07G018521	0.482406	0.182827	0.951405
Glysoja.07G018525	0	0	0
Glysoja.07G018527	0.564815	0.304072	0.605446
Glysoja.07G018529	0.631918	0.333592	0.982906
Glysoja.07G018531	0	0.357776	0.988593
Glysoja.07G018534	0.116195	0.065409	0.13044
Glysoja.07G018535	0.513963	0.561778	0.149561
Glysoja.07G018537	0.161378	0	0
Glysoja.07G018538	0.190503	0.262803	0.14707
Glysoja.07G018539	0	0	0
Glysoja.07G018541	0.695181	0.173627	0.313954
Glysoja.07G018543	0	0	0
Glysoja.07G018544	0	0	0
Glysoja.07G018552	0	0	0
Glysoja.07G018558	0	0	0
Glysoja.07G018559	0.588986	0.819742	1.299637
Glysoja.07G018564	0.033509	0	0.068633
Glysoja.07G018566	0	0.056432	0
Glysoja.07G018568	0.875744	0.407927	0.20572
Glysoja.07G018572	0	0	0.644572
Glysoja.07G018575	0	0	0
Glysoja.07G018582	0	0	0
Glysoja.07G018583	0	0	0
Glysoja.07G018584	0	0	0.228605
Glysoja.07G018586	0.230816	0.10027	0.177913
Glysoja.07G018592	0	0	0
Glysoja.07G018596	0.035123	0.197945	0.352086
Glysoja.07G018598	0.721657	0.814499	0.966158
Glysoja.07G018600	0	0	0.756452
Glysoja.07G018602	0.103983	0.074304	0.073522
Glysoja.07G018605	0	0	0
Glysoja.07G018608	0.756601	0.625779	0.376062
Glysoja.07G018610	0.034478	0.062661	0.248245
Glysoja.07G018611	0	0	0
Glysoja.07G018612	0	0	0
Glysoja.07G018615	0	0	0
Glysoja.07G018616	0.325679	0.144223	0.208774
Glysoja.07G018619	0.334928	0.262916	0.279475
Glysoja.07G018624	0.031899	0	0
Glysoja.07G018627	0.228729	0.4558	0.05268
Glysoja.07G018630	0	0	0
Glysoja.07G018633	0	0	0
Glysoja.07G018636	0	0	0
Glysoja.07G018639	0	0	0
Glysoja.07G018640	0.41526	0	0.422281
Glysoja.07G018641	0.69016	0	0.930549
Glysoja.07G018650	0	0	0
Glysoja.07G018651	0.087195	0.214573	0.067325
Glysoja.07G018655	0	0	0
Glysoja.07G018661	0.029192	0	0.082359
Glysoja.07G018665	0	0	0
Glysoja.07G018667	0	0.019492	0.027082
Glysoja.07G018676	0	0	0.067811
Glysoja.07G018679	0	0	0
Glysoja.07G018681	0.42514	0.254043	0.944523
Glysoja.07G018683	0.899546	0.431563	0.600206
Glysoja.07G018684	0	0	0
Glysoja.07G018686	0.198089	0.148352	0.356157
Glysoja.07G018691	0.173143	0	0
Glysoja.07G018692	0	0	0
Glysoja.07G018694	0.109961	0.123542	0.465562
Glysoja.07G018695	0.043577	0	0
Glysoja.07G018697	0	0	0
Glysoja.07G018698	0	0	0.263831
Glysoja.07G018700	0.321352	0.069467	0.356035
Glysoja.07G018703	0	0	0.040444
Glysoja.07G018704	0	0	0.15629
Glysoja.07G018706	0.472131	0.081608	1.540082
Glysoja.07G018707	0.038773	0.281057	0.04011
Glysoja.07G018709	0	0	0
Glysoja.07G018712	0.99529	0.204993	0
Glysoja.07G018713	0.732994	0.452411	0.697327
Glysoja.07G018718	0.42103	0	0
Glysoja.07G018725	0.430565	0.039247	0.038573
Glysoja.07G018726	0.673938	0.131762	0
Glysoja.07G018728	0	0	0
Glysoja.07G018732	0	0	0
Glysoja.07G018733	0	0	0
Glysoja.07G018734	0.297913	0.768279	0.451425
Glysoja.07G018738	0	0	0
Glysoja.07G018739	0	0	0
Glysoja.07G018742	0.690071	0.794617	0.114934
Glysoja.07G018744	0	0	0.031086
Glysoja.07G018747	0	0	0
Glysoja.07G018748	0.023855	0	0
Glysoja.07G018750	0	0	0
Glysoja.07G018751	0	0	0
Glysoja.07G018752	0.026272	0.229552	0.446635
Glysoja.07G018754	0	0	0
Glysoja.07G018755	0	0	0
Glysoja.07G018760	0	0.342949	0
Glysoja.07G018761	0	0	0
Glysoja.07G018762	0	0	0
Glysoja.07G018764	0	0	0
Glysoja.07G018765	0	0	0
Glysoja.07G018769	0	0	0.078851
Glysoja.07G018773	0.315987	0.254178	0.331112
Glysoja.07G018774	0	0	0
Glysoja.07G018779	0	0	0
Glysoja.07G018780	0	0	0
Glysoja.07G018785	0.047045	0.092847	0.314778
Glysoja.07G018788	0	0	0
Glysoja.07G018789	0.883928	0.923406	0.996383
Glysoja.07G018790	0.660157	0.496221	0.747249
Glysoja.07G018795	0.201351	0.408456	0.685713
Glysoja.07G018798	0	0	0.408482
Glysoja.07G018804	0	0	0.069976
Glysoja.07G018805	0	0	0
Glysoja.07G018806	0	0	0
Glysoja.07G018810	0	0	0
Glysoja.07G018817	0	0	0
Glysoja.07G018819	0	0	0
Glysoja.07G018821	0	0	0.088346
Glysoja.07G018822	0	0	0
Glysoja.07G018827	0	0	0.034844
Glysoja.07G018830	0	0	0
Glysoja.07G018839	0.536875	0	0
Glysoja.07G018840	0.496507	0.094807	0.482652
Glysoja.07G018842	0.228455	0.236991	0.354241
Glysoja.07G018843	0	0	0
Glysoja.07G018851	0	0	0
Glysoja.07G018859	0	0	0
Glysoja.07G018864	0.484236	0.121963	0.145815
Glysoja.07G018865	0	0	0
Glysoja.07G018866	0	0.053457	0.290743
Glysoja.07G018882	0	0	0
Glysoja.07G018883	0	0	0
Glysoja.07G018890	0	0	0.172016
Glysoja.07G018892	0	0	0.046255
Glysoja.07G018894	0.49035	0.454934	0.601455
Glysoja.07G018899	0.178642	0.275334	0
Glysoja.07G018903	0.079896	0.080459	0.050457
Glysoja.07G018907	0.086953	0.180202	0.060236
Glysoja.07G018911	0	0	0
Glysoja.07G018913	0	0	0
Glysoja.07G018914	0	0	0
Glysoja.07G018915	0.167767	0	0
Glysoja.07G018919	0.172955	0.178741	0.327295
Glysoja.07G018922	0	0	0.884981
